query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x3982a__1__1.A__1.X	a71ev2a-x3982a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x0515a__1__1.A__1.X	a71ev2a-x0515a__1__1.X	1lvm__1__1.A__1.C	1lvm__1__1.C	1.A:1.A	foldseek	55		sucos_shape_pocket_qcov	
a71ev2a-x5635a__1__1.A__1.X	a71ev2a-x5635a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5850a__1__1.A__1.X	a71ev2a-x5850a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x7515a__1__1.A__1.X	a71ev2a-x7515a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5857a__1__1.A__1.X	a71ev2a-x5857a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4794a__1__1.A__1.X	a71ev2a-x4794a__1__1.X	5bpe__1__1.A__1.B	5bpe__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4431a__1__1.A__1.X	a71ev2a-x4431a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7436b__1__1.A__1.X	a71ev2a-x7436b__1__1.X	7l8h__1__1.A__1.C	7l8h__1__1.C	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x3550b__1__1.A__1.X	a71ev2a-x3550b__1__1.X	6w5h__3__1.C__1.G	6w5h__3__1.G	1.A:1.C	foldseek	7		sucos_shape_pocket_qcov	
a71ev2a-x3993b__1__1.C__1.X	a71ev2a-x3993b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x0515b__1__1.A__1.X	a71ev2a-x0515b__1__1.X	2wv5__2__1.D__1.H	2wv5__2__1.H	1.A:1.D	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x4575a__1__1.A__1.X	a71ev2a-x4575a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7491a__1__1.A__1.X	a71ev2a-x7491a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4418a__1__1.A__1.X	a71ev2a-x4418a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5091a__1__1.A__1.X	a71ev2a-x5091a__1__1.X	3zvd__1__1.A__1.B	3zvd__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4035a__1__1.A__1.X	a71ev2a-x4035a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5359a__1__1.A__1.X	a71ev2a-x5359a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4374a__1__1.A__1.X	a71ev2a-x4374a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7260a__1__1.A__1.X	a71ev2a-x7260a__1__1.X	1lvm__2__1.B__1.D	1lvm__2__1.D	1.A:1.B	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x5150a__1__1.A__1.X	a71ev2a-x5150a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x4028a__1__1.A__1.X	a71ev2a-x4028a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x1145a__1__1.A__1.X	a71ev2a-x1145a__1__1.X	6t71__1__1.B__1.F	6t71__1__1.F	1.A:1.B	foldseek	11		sucos_shape_pocket_qcov	
a71ev2a-x7011a__1__1.A__1.X	a71ev2a-x7011a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4873a__1__1.A__1.X	a71ev2a-x4873a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x6934a__1__1.A__1.X	a71ev2a-x6934a__1__1.X	1sgc__1__1.A__1.B	1sgc__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x7254a__1__1.A__1.X	a71ev2a-x7254a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4237a__1__1.A__1.X	a71ev2a-x4237a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x4674a__1__1.A__1.X	a71ev2a-x4674a__1__1.X	3zza__1__1.A__1.B	3zza__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3621a__1__1.A__1.X	a71ev2a-x3621a__1__1.X	3qzq__3__1.C__1.G	3qzq__3__1.G	1.A:1.C	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x7323a__1__1.A__1.X	a71ev2a-x7323a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4510a__1__1.A__1.X	a71ev2a-x4510a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x5525a__1__1.A__1.X	a71ev2a-x5525a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x0528b__1__1.A__1.X	a71ev2a-x0528b__1__1.X	5epn__1__1.A__1.D	5epn__1__1.D	1.A:1.A	foldseek	18		sucos_shape_pocket_qcov	
a71ev2a-x4237b__1__1.A__1.X	a71ev2a-x4237b__1__1.X	3zvd__1__1.A__1.B	3zvd__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4838a__1__1.A__1.X	a71ev2a-x4838a__1__1.X	5fx5__1__1.A__1.F	5fx5__1__1.F	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x4882b__1__1.C__1.X	a71ev2a-x4882b__1__1.X	5c1x__1__1.A__1.C	5c1x__1__1.C	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x2972a__1__1.A__1.X	a71ev2a-x2972a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x2290a__1__1.A__1.X	a71ev2a-x2290a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x7167a__1__1.A__1.X	a71ev2a-x7167a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4644b__1__1.C__1.X	a71ev2a-x4644b__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.C:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4423a__1__1.A__1.X	a71ev2a-x4423a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5570a__1__1.A__1.X	a71ev2a-x5570a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x5452a__1__1.A__1.X	a71ev2a-x5452a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5409b__1__1.A__1.X	a71ev2a-x5409b__1__1.X	4imq__1__1.A_2.A__1.B_1.D	4imq__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x0566a__1__1.A__1.X	a71ev2a-x0566a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x5992a__1__1.A__1.X	a71ev2a-x5992a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5203b__1__1.C__1.X	a71ev2a-x5203b__1__1.X	6ku8__1__1.A__1.B	6ku8__1__1.B	1.C:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5401a__1__1.A__1.X	a71ev2a-x5401a__1__1.X	5dp6__2__1.B__1.F	5dp6__2__1.F	1.A:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5798b__1__1.C__1.X	a71ev2a-x5798b__1__1.X	5dp4__3__1.C__1.G	5dp4__3__1.G	1.C:1.C	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5482a__1__1.A__1.X	a71ev2a-x5482a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4445b__1__1.C__1.X	a71ev2a-x4445b__1__1.X	5dp6__2__1.B__1.F	5dp6__2__1.F	1.C:1.B	foldseek	54		sucos_shape_pocket_qcov	
a71ev2a-x4777a__1__1.A__1.X	a71ev2a-x4777a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x4489a__1__1.A__1.X	a71ev2a-x4489a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7161a__1__1.A__1.X	a71ev2a-x7161a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x5539a__1__1.A__1.X	a71ev2a-x5539a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3977b__1__1.A__1.X	a71ev2a-x3977b__1__1.X	6t71__1__1.A__1.C	6t71__1__1.C	1.A:1.A	foldseek	5		sucos_shape_pocket_qcov	
a71ev2a-x0351b__1__1.A__1.X	a71ev2a-x0351b__1__1.X	6t3g__1__1.A__1.C	6t3g__1__1.C	1.A:1.A	foldseek	32		sucos_shape_pocket_qcov	
a71ev2a-x5879b__1__1.C__1.X	a71ev2a-x5879b__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.C:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4519a__1__1.A__1.X	a71ev2a-x4519a__1__1.X	6lka__1__1.A__1.B	6lka__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7307a__1__1.A__1.X	a71ev2a-x7307a__1__1.X	3zz9__1__1.A__1.B	3zz9__1__1.B	1.A:1.A	foldseek	37		sucos_shape_pocket_qcov	
a71ev2a-x4386a__1__1.A__1.X	a71ev2a-x4386a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4260a__1__1.A__1.X	a71ev2a-x4260a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x3225a__1__1.A__1.X	a71ev2a-x3225a__1__1.X	7dnc__1__1.A__1.B	7dnc__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x0333a__1__1.A__1.X	a71ev2a-x0333a__1__1.X	3sud__2__1.B__1.H	3sud__2__1.H	1.A:1.B	foldseek	32		sucos_shape_pocket_qcov	
a71ev2a-x4546a__1__1.A__1.X	a71ev2a-x4546a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	52		sucos_shape_pocket_qcov	
a71ev2a-x7432a__1__1.A__1.X	a71ev2a-x7432a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5452b__1__1.C__1.X	a71ev2a-x5452b__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4670a__1__1.A__1.X	a71ev2a-x4670a__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x1140b__1__1.A__1.X	a71ev2a-x1140b__1__1.X	4mvn__1__1.A__1.E	4mvn__1__1.E	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x3694a__1__1.A__1.X	a71ev2a-x3694a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x5824b__1__1.C__1.X	a71ev2a-x5824b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4463a__1__1.A__1.X	a71ev2a-x4463a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4310a__1__1.A__1.X	a71ev2a-x4310a__1__1.X	7ara__1__1.A__1.C	7ara__1__1.C	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x3858b__1__1.C__1.X	a71ev2a-x3858b__1__1.X	5dp5__1__1.A__1.B	5dp5__1__1.B	1.C:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x0501b__1__1.A__1.X	a71ev2a-x0501b__1__1.X	5dp6__1__1.A__1.E	5dp6__1__1.E	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x3963b__1__1.C__1.X	a71ev2a-x3963b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4851a__1__1.A__1.X	a71ev2a-x4851a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x6802a__1__1.A__1.X	a71ev2a-x6802a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x4967a__1__1.A__1.X	a71ev2a-x4967a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5747a__1__1.A__1.X	a71ev2a-x5747a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x6791a__1__1.A__1.X	a71ev2a-x6791a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x4524a__1__1.A__1.X	a71ev2a-x4524a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4324a__1__1.A__1.X	a71ev2a-x4324a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5387a__1__1.A__1.X	a71ev2a-x5387a__1__1.X	3zvc__1__1.A__1.B	3zvc__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3305a__1__1.A__1.X	a71ev2a-x3305a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x0152a__1__1.A__1.X	a71ev2a-x0152a__1__1.X	5tg1__1__1.A__1.D	5tg1__1__1.D	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x3663a__1__1.A__1.X	a71ev2a-x3663a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5559a__1__1.A__1.X	a71ev2a-x5559a__1__1.X	3zz9__1__1.A__1.B	3zz9__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x6973a__1__1.A__1.X	a71ev2a-x6973a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x5219b__1__1.C__1.X	a71ev2a-x5219b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x6818a__1__1.A__1.X	a71ev2a-x6818a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x7044a__1__1.A__1.X	a71ev2a-x7044a__1__1.X	3qzq__3__1.C__1.G	3qzq__3__1.G	1.A:1.C	foldseek	36		sucos_shape_pocket_qcov	
a71ev2a-x3410a__1__1.A__1.X	a71ev2a-x3410a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7169a__1__1.A__1.X	a71ev2a-x7169a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5210b__1__1.C__1.X	a71ev2a-x5210b__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.C:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4883a__1__1.A__1.X	a71ev2a-x4883a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3992b__1__1.C__1.X	a71ev2a-x3992b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7317b__1__1.A__1.X	a71ev2a-x7317b__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3207a__1__1.A__1.X	a71ev2a-x3207a__1__1.X	1lvm__2__1.B__1.D	1lvm__2__1.D	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4949a__1__1.A__1.X	a71ev2a-x4949a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x6035a__1__1.A__1.X	a71ev2a-x6035a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5830a__1__1.A__1.X	a71ev2a-x5830a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4727a__1__1.A__1.X	a71ev2a-x4727a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4449b__1__1.C__1.X	a71ev2a-x4449b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x0515c__1__1.A__1.X	a71ev2a-x0515c__1__1.X	2a4o__1__1.A__1.B	2a4o__1__1.B	1.A:1.A	foldseek	13		sucos_shape_pocket_qcov	
a71ev2a-x4336a__1__1.A__1.X	a71ev2a-x4336a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7170a__1__1.A__1.X	a71ev2a-x7170a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x3665a__1__1.A__1.X	a71ev2a-x3665a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x0554a__1__1.A__1.X	a71ev2a-x0554a__1__1.X	1lvb__2__1.C__1.D	1lvb__2__1.D	1.A:1.C	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4721a__1__1.A__1.X	a71ev2a-x4721a__1__1.X	6w5h__2__1.B__1.F	6w5h__2__1.F	1.A:1.B	foldseek	59		sucos_shape_pocket_qcov	
a71ev2a-x6032a__1__1.A__1.X	a71ev2a-x6032a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4554a__1__1.A__1.X	a71ev2a-x4554a__1__1.X	5dp6__2__1.B__1.F	5dp6__2__1.F	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5525b__1__1.C__1.X	a71ev2a-x5525b__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.C:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x6025a__1__1.A__1.X	a71ev2a-x6025a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x4237c__1__1.C__1.X	a71ev2a-x4237c__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x5317a__1__1.A__1.X	a71ev2a-x5317a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x0517a__1__1.A__1.X	a71ev2a-x0517a__1__1.X	6t3g__1__1.A__1.C	6t3g__1__1.C	1.A:1.A	foldseek	14		sucos_shape_pocket_qcov	
a71ev2a-x4826a__1__1.A__1.X	a71ev2a-x4826a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7446a__1__1.A__1.X	a71ev2a-x7446a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x5081a__1__1.A__1.X	a71ev2a-x5081a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3176a__1__1.A__1.X	a71ev2a-x3176a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4979b__1__1.C__1.X	a71ev2a-x4979b__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x7015a__1__1.A__1.X	a71ev2a-x7015a__1__1.X	3zvd__1__1.A__1.B	3zvd__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x3208a__1__1.A__1.X	a71ev2a-x3208a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4343b__1__1.C__1.X	a71ev2a-x4343b__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.C:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4894a__1__1.A__1.X	a71ev2a-x4894a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4724a__1__1.A__1.X	a71ev2a-x4724a__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5992b__1__1.C__1.X	a71ev2a-x5992b__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.C:1.B	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x3509a__1__1.A__1.X	a71ev2a-x3509a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5665a__1__1.A__1.X	a71ev2a-x5665a__1__1.X	3zz9__1__1.A__1.B	3zz9__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4516a__1__1.A__1.X	a71ev2a-x4516a__1__1.X	4xbb__1__1.A__1.B	4xbb__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4447b__1__1.C__1.X	a71ev2a-x4447b__1__1.X	7ara__1__1.A__1.C	7ara__1__1.C	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5462a__1__1.A__1.X	a71ev2a-x5462a__1__1.X	3qzq__1__1.A__1.E	3qzq__1__1.E	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4559a__1__1.A__1.X	a71ev2a-x4559a__1__1.X	7l8h__1__1.A__1.C	7l8h__1__1.C	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x0691a__1__1.A__1.X	a71ev2a-x0691a__1__1.X	3sj9__1__1.A__1.B	3sj9__1__1.B	1.A:1.A	foldseek	23		sucos_shape_pocket_qcov	
a71ev2a-x4926a__1__1.A__1.X	a71ev2a-x4926a__1__1.X	5nfs__1__1.A__1.B	5nfs__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3568a__1__1.A__1.X	a71ev2a-x3568a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5424b__1__1.C__1.X	a71ev2a-x5424b__1__1.X	3qzq__1__1.A__1.E	3qzq__1__1.E	1.C:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x6925a__1__1.A__1.X	a71ev2a-x6925a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5819a__1__1.A__1.X	a71ev2a-x5819a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x4824a__1__1.A__1.X	a71ev2a-x4824a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4856a__1__1.A__1.X	a71ev2a-x4856a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x5268a__1__1.A__1.X	a71ev2a-x5268a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
