query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x5039a__1__1.A__1.X	a71ev2a-x5039a__1__1.X	7i6u__1__1.A__1.C	7i6u__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3982a__1__1.A__1.X	a71ev2a-x3982a__1__1.X	7hwr__1__1.A__1.B	7hwr__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0515a__1__1.A__1.X	a71ev2a-x0515a__1__1.X	7h54__2__1.B__1.F	7h54__2__1.F	1.A:1.B	foldseek	71		sucos_shape_pocket_qcov	
a71ev2a-x5635a__1__1.A__1.X	a71ev2a-x5635a__1__1.X	7i69__1__1.A__1.B	7i69__1__1.B	1.A:1.A	foldseek	73		sucos_shape_pocket_qcov	
a71ev2a-x5850a__1__1.A__1.X	a71ev2a-x5850a__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.A:1.A	foldseek	91		sucos_shape_pocket_qcov	
a71ev2a-x7515a__1__1.A__1.X	a71ev2a-x7515a__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x5857a__1__1.A__1.X	a71ev2a-x5857a__1__1.X	7hyl__1__1.A__1.B	7hyl__1__1.B	1.A:1.A	foldseek	85		sucos_shape_pocket_qcov	
a71ev2a-x4794a__1__1.A__1.X	a71ev2a-x4794a__1__1.X	7i57__1__1.A__1.C	7i57__1__1.C	1.A:1.A	foldseek	94		sucos_shape_pocket_qcov	
a71ev2a-x4431a__1__1.A__1.X	a71ev2a-x4431a__1__1.X	7hyx__1__1.A__1.B	7hyx__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7436b__1__1.A__1.X	a71ev2a-x7436b__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	75		sucos_shape_pocket_qcov	
a71ev2a-x3550b__1__1.A__1.X	a71ev2a-x3550b__1__1.X	7hvj__1__1.A__1.B	7hvj__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3993b__1__1.C__1.X	a71ev2a-x3993b__1__1.X	7hww__2__1.B__1.F	7hww__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0515b__1__1.A__1.X	a71ev2a-x0515b__1__1.X	7h3x__1__1.A__1.C	7h3x__1__1.C	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x4575a__1__1.A__1.X	a71ev2a-x4575a__1__1.X	7i3u__1__1.A__1.B	7i3u__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7491a__1__1.A__1.X	a71ev2a-x7491a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x4418a__1__1.A__1.X	a71ev2a-x4418a__1__1.X	7i3f__1__1.A__1.C	7i3f__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5091a__1__1.A__1.X	a71ev2a-x5091a__1__1.X	7i72__1__1.A__1.C	7i72__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4035a__1__1.A__1.X	a71ev2a-x4035a__1__1.X	7hx5__1__1.A__1.C	7hx5__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5359a__1__1.A__1.X	a71ev2a-x5359a__1__1.X	7i7w__1__1.A__1.B_1.C	7i7w__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4374a__1__1.A__1.X	a71ev2a-x4374a__1__1.X	7hyi__1__1.A__1.C	7hyi__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7260a__1__1.A__1.X	a71ev2a-x7260a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x5150a__1__1.A__1.X	a71ev2a-x5150a__1__1.X	7i75__1__1.A__1.B	7i75__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4028a__1__1.A__1.X	a71ev2a-x4028a__1__1.X	7hx1__1__1.A__1.B	7hx1__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1145a__1__1.A__1.X	a71ev2a-x1145a__1__1.X	7h4x__1__1.A__1.C_1.D	7h4x__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7011a__1__1.A__1.X	a71ev2a-x7011a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x4873a__1__1.A__1.X	a71ev2a-x4873a__1__1.X	7i5r__1__1.A__1.C	7i5r__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6934a__1__1.A__1.X	a71ev2a-x6934a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x7254a__1__1.A__1.X	a71ev2a-x7254a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x4237a__1__1.A__1.X	a71ev2a-x4237a__1__1.X	7hxb__1__1.A__1.C	7hxb__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4674a__1__1.A__1.X	a71ev2a-x4674a__1__1.X	7i48__1__1.A__1.C	7i48__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3621a__1__1.A__1.X	a71ev2a-x3621a__1__1.X	7i36__1__1.A__1.C	7i36__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7323a__1__1.A__1.X	a71ev2a-x7323a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x4510a__1__1.A__1.X	a71ev2a-x4510a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5525a__1__1.A__1.X	a71ev2a-x5525a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	89		sucos_shape_pocket_qcov	
a71ev2a-x0528b__1__1.A__1.X	a71ev2a-x0528b__1__1.X	7h41__1__1.A__1.C	7h41__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4237b__1__1.A__1.X	a71ev2a-x4237b__1__1.X	7i3w__1__1.A__1.C	7i3w__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x4838a__1__1.A__1.X	a71ev2a-x4838a__1__1.X	7i5h__1__1.A__1.B	7i5h__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4882b__1__1.C__1.X	a71ev2a-x4882b__1__1.X	7i5v__2__1.B__1.F	7i5v__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x2972a__1__1.A__1.X	a71ev2a-x2972a__1__1.X	7huf__1__1.A__1.B	7huf__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x2290a__1__1.A__1.X	a71ev2a-x2290a__1__1.X	7huf__1__1.A__1.B	7huf__1__1.B	1.A:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x7167a__1__1.A__1.X	a71ev2a-x7167a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x4644b__1__1.C__1.X	a71ev2a-x4644b__1__1.X	7i42__2__1.B__1.F	7i42__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4423a__1__1.A__1.X	a71ev2a-x4423a__1__1.X	7hyv__1__1.A__1.B	7hyv__1__1.B	1.A:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x5570a__1__1.A__1.X	a71ev2a-x5570a__1__1.X	7i4d__1__1.A__1.B	7i4d__1__1.B	1.A:1.A	foldseek	86		sucos_shape_pocket_qcov	
a71ev2a-x5452a__1__1.A__1.X	a71ev2a-x5452a__1__1.X	7hyk__1__1.A__1.B	7hyk__1__1.B	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x5409b__1__1.A__1.X	a71ev2a-x5409b__1__1.X	7i72__1__1.A__1.C	7i72__1__1.C	1.A:1.A	foldseek	68		sucos_shape_pocket_qcov	
a71ev2a-x0566a__1__1.A__1.X	a71ev2a-x0566a__1__1.X	7h46__1__1.A__1.B	7h46__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5992a__1__1.A__1.X	a71ev2a-x5992a__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.A:1.A	foldseek	93		sucos_shape_pocket_qcov	
a71ev2a-x5203b__1__1.C__1.X	a71ev2a-x5203b__1__1.X	7i7b__2__1.B__1.F	7i7b__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5401a__1__1.A__1.X	a71ev2a-x5401a__1__1.X	7i5f__1__1.A__1.C	7i5f__1__1.C	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x5798b__1__1.C__1.X	a71ev2a-x5798b__1__1.X	7i77__1__1.A__1.C	7i77__1__1.C	1.C:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x5482a__1__1.A__1.X	a71ev2a-x5482a__1__1.X	7i5f__1__1.A__1.C	7i5f__1__1.C	1.A:1.A	foldseek	86		sucos_shape_pocket_qcov	
a71ev2a-x4445b__1__1.C__1.X	a71ev2a-x4445b__1__1.X	7hyy__1__1.A__1.C	7hyy__1__1.C	1.C:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x4777a__1__1.A__1.X	a71ev2a-x4777a__1__1.X	7i52__1__1.A__1.C	7i52__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4489a__1__1.A__1.X	a71ev2a-x4489a__1__1.X	7hz6__1__1.A__1.C	7hz6__1__1.C	1.A:1.A	foldseek	95		sucos_shape_pocket_qcov	
a71ev2a-x7161a__1__1.A__1.X	a71ev2a-x7161a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x5539a__1__1.A__1.X	a71ev2a-x5539a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	93		sucos_shape_pocket_qcov	
a71ev2a-x3977b__1__1.A__1.X	a71ev2a-x3977b__1__1.X	7hwp__1__1.A__1.C_1.F	7hwp__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0351b__1__1.A__1.X	a71ev2a-x0351b__1__1.X	7h3a__1__1.A__1.D	7h3a__1__1.D	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5879b__1__1.C__1.X	a71ev2a-x5879b__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.C:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x4519a__1__1.A__1.X	a71ev2a-x4519a__1__1.X	7hza__1__1.A__1.C	7hza__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7307a__1__1.A__1.X	a71ev2a-x7307a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x4386a__1__1.A__1.X	a71ev2a-x4386a__1__1.X	7hyl__1__1.A__1.B	7hyl__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4260a__1__1.A__1.X	a71ev2a-x4260a__1__1.X	7hxe__1__1.A__1.B	7hxe__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3225a__1__1.A__1.X	a71ev2a-x3225a__1__1.X	7hux__1__1.A__1.B_1.F	7hux__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0333a__1__1.A__1.X	a71ev2a-x0333a__1__1.X	7h38__1__1.A__1.B	7h38__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4546a__1__1.A__1.X	a71ev2a-x4546a__1__1.X	7i3p__1__1.A__1.B	7i3p__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7432a__1__1.A__1.X	a71ev2a-x7432a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x5452b__1__1.C__1.X	a71ev2a-x5452b__1__1.X	7hxe__1__1.A__1.B	7hxe__1__1.B	1.C:1.A	foldseek	86		sucos_shape_pocket_qcov	
a71ev2a-x4670a__1__1.A__1.X	a71ev2a-x4670a__1__1.X	7i46__1__1.A__1.B	7i46__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x1140b__1__1.A__1.X	a71ev2a-x1140b__1__1.X	7h4w__1__1.A__1.B	7h4w__1__1.B	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x3694a__1__1.A__1.X	a71ev2a-x3694a__1__1.X	7hx4__1__1.A__1.C	7hx4__1__1.C	1.A:1.A	foldseek	95		sucos_shape_pocket_qcov	
a71ev2a-x5824b__1__1.C__1.X	a71ev2a-x5824b__1__1.X	7hy6__1__1.A__1.B	7hy6__1__1.B	1.C:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x4463a__1__1.A__1.X	a71ev2a-x4463a__1__1.X	7hz4__1__1.A__1.B	7hz4__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4310a__1__1.A__1.X	a71ev2a-x4310a__1__1.X	7hxr__1__1.A__1.C	7hxr__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3858b__1__1.C__1.X	a71ev2a-x3858b__1__1.X	7i38__2__1.B__1.F	7i38__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0501b__1__1.A__1.X	a71ev2a-x0501b__1__1.X	7h3v__1__1.A__1.D	7h3v__1__1.D	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3963b__1__1.C__1.X	a71ev2a-x3963b__1__1.X	7hwm__2__1.B__1.F	7hwm__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4851a__1__1.A__1.X	a71ev2a-x4851a__1__1.X	7i5d__1__1.A__1.C	7i5d__1__1.C	1.A:1.A	foldseek	86		sucos_shape_pocket_qcov	
a71ev2a-x6802a__1__1.A__1.X	a71ev2a-x6802a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x4967a__1__1.A__1.X	a71ev2a-x4967a__1__1.X	7i6h__1__1.A__1.C	7i6h__1__1.C	1.A:1.A	foldseek	96		sucos_shape_pocket_qcov	
a71ev2a-x5747a__1__1.A__1.X	a71ev2a-x5747a__1__1.X	7i7f__1__1.A__1.C	7i7f__1__1.C	1.A:1.A	foldseek	92		sucos_shape_pocket_qcov	
a71ev2a-x6791a__1__1.A__1.X	a71ev2a-x6791a__1__1.X	7hyx__1__1.A__1.B	7hyx__1__1.B	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x4524a__1__1.A__1.X	a71ev2a-x4524a__1__1.X	7hzb__1__1.A__1.C	7hzb__1__1.C	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x4324a__1__1.A__1.X	a71ev2a-x4324a__1__1.X	7hy1__1__1.A__1.B	7hy1__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5387a__1__1.A__1.X	a71ev2a-x5387a__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.A:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x3305a__1__1.A__1.X	a71ev2a-x3305a__1__1.X	7hv2__1__1.A__1.B	7hv2__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0152a__1__1.A__1.X	a71ev2a-x0152a__1__1.X	7h2t__1__1.A__1.B	7h2t__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x3663a__1__1.A__1.X	a71ev2a-x3663a__1__1.X	7hvz__1__1.A__1.C	7hvz__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5559a__1__1.A__1.X	a71ev2a-x5559a__1__1.X	7i5f__1__1.A__1.C	7i5f__1__1.C	1.A:1.A	foldseek	91		sucos_shape_pocket_qcov	
a71ev2a-x6973a__1__1.A__1.X	a71ev2a-x6973a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x5219b__1__1.C__1.X	a71ev2a-x5219b__1__1.X	7i7f__2__1.B__1.F	7i7f__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6818a__1__1.A__1.X	a71ev2a-x6818a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x7044a__1__1.A__1.X	a71ev2a-x7044a__1__1.X	7i7j__1__1.A__1.C	7i7j__1__1.C	1.A:1.A	foldseek	67		sucos_shape_pocket_qcov	
a71ev2a-x3410a__1__1.A__1.X	a71ev2a-x3410a__1__1.X	7hv6__1__1.A__1.B_1.F	7hv6__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7169a__1__1.A__1.X	a71ev2a-x7169a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	74		sucos_shape_pocket_qcov	
a71ev2a-x5210b__1__1.C__1.X	a71ev2a-x5210b__1__1.X	7i7c__2__1.B__1.F	7i7c__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4883a__1__1.A__1.X	a71ev2a-x4883a__1__1.X	7i5w__1__1.A__1.C	7i5w__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3992b__1__1.C__1.X	a71ev2a-x3992b__1__1.X	7hwv__2__1.B__1.F	7hwv__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7317b__1__1.A__1.X	a71ev2a-x7317b__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x3207a__1__1.A__1.X	a71ev2a-x3207a__1__1.X	7hus__1__1.A__1.B	7hus__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4949a__1__1.A__1.X	a71ev2a-x4949a__1__1.X	7i6d__1__1.A__1.B	7i6d__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x6035a__1__1.A__1.X	a71ev2a-x6035a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x5830a__1__1.A__1.X	a71ev2a-x5830a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	91		sucos_shape_pocket_qcov	
a71ev2a-x4727a__1__1.A__1.X	a71ev2a-x4727a__1__1.X	7i4p__1__1.A__1.B	7i4p__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4449b__1__1.C__1.X	a71ev2a-x4449b__1__1.X	7hz0__2__1.B__1.F	7hz0__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0515c__1__1.A__1.X	a71ev2a-x0515c__1__1.X	7h3x__1__1.A__1.B	7h3x__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4336a__1__1.A__1.X	a71ev2a-x4336a__1__1.X	7hy5__1__1.A__1.B	7hy5__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7170a__1__1.A__1.X	a71ev2a-x7170a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	73		sucos_shape_pocket_qcov	
a71ev2a-x3665a__1__1.A__1.X	a71ev2a-x3665a__1__1.X	7hw0__1__1.A__1.B	7hw0__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0554a__1__1.A__1.X	a71ev2a-x0554a__1__1.X	7h44__1__1.A__1.C	7h44__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4721a__1__1.A__1.X	a71ev2a-x4721a__1__1.X	7i4n__1__1.A__1.C	7i4n__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6032a__1__1.A__1.X	a71ev2a-x6032a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	83		sucos_shape_pocket_qcov	
a71ev2a-x4554a__1__1.A__1.X	a71ev2a-x4554a__1__1.X	7hzi__1__1.A__1.B	7hzi__1__1.B	1.A:1.A	foldseek	86		sucos_shape_pocket_qcov	
a71ev2a-x5525b__1__1.C__1.X	a71ev2a-x5525b__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.C:1.A	foldseek	91		sucos_shape_pocket_qcov	
a71ev2a-x6025a__1__1.A__1.X	a71ev2a-x6025a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	77		sucos_shape_pocket_qcov	
a71ev2a-x1148b__1__1.A__1.X	a71ev2a-x1148b__1__1.X	7h4z__1__1.A__1.B_1.D	7h4z__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4237c__1__1.C__1.X	a71ev2a-x4237c__1__1.X	7hxb__2__1.B__1.E	7hxb__2__1.E	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5317a__1__1.A__1.X	a71ev2a-x5317a__1__1.X	7i7u__1__1.A__1.C	7i7u__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0517a__1__1.A__1.X	a71ev2a-x0517a__1__1.X	7h3y__1__1.A__1.B	7h3y__1__1.B	1.A:1.A	foldseek	99		sucos_shape_pocket_qcov	
a71ev2a-x4826a__1__1.A__1.X	a71ev2a-x4826a__1__1.X	7i5d__1__1.A__1.C	7i5d__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7446a__1__1.A__1.X	a71ev2a-x7446a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	73		sucos_shape_pocket_qcov	
a71ev2a-x5081a__1__1.A__1.X	a71ev2a-x5081a__1__1.X	7i6z__1__1.A__1.C	7i6z__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3176a__1__1.A__1.X	a71ev2a-x3176a__1__1.X	7hui__1__1.A__1.C	7hui__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4979b__1__1.C__1.X	a71ev2a-x4979b__1__1.X	7i6k__2__1.B__1.F	7i6k__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7015a__1__1.A__1.X	a71ev2a-x7015a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	75		sucos_shape_pocket_qcov	
a71ev2a-x3208a__1__1.A__1.X	a71ev2a-x3208a__1__1.X	7hut__1__1.A__1.C	7hut__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4343b__1__1.C__1.X	a71ev2a-x4343b__1__1.X	7hy8__2__1.B__1.F	7hy8__2__1.F	1.C:1.B	foldseek	94		sucos_shape_pocket_qcov	
a71ev2a-x4894a__1__1.A__1.X	a71ev2a-x4894a__1__1.X	7i5y__1__1.A__1.B	7i5y__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4724a__1__1.A__1.X	a71ev2a-x4724a__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5992b__1__1.C__1.X	a71ev2a-x5992b__1__1.X	7i4o__1__1.A__1.B	7i4o__1__1.B	1.C:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x3509a__1__1.A__1.X	a71ev2a-x3509a__1__1.X	7hvf__1__1.A__1.C	7hvf__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5665a__1__1.A__1.X	a71ev2a-x5665a__1__1.X	7i68__1__1.A__1.B	7i68__1__1.B	1.A:1.A	foldseek	80		sucos_shape_pocket_qcov	
a71ev2a-x4516a__1__1.A__1.X	a71ev2a-x4516a__1__1.X	7i8x__1__1.A__1.B	7i8x__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4447b__1__1.C__1.X	a71ev2a-x4447b__1__1.X	7hyz__2__1.B__1.G	7hyz__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5462a__1__1.A__1.X	a71ev2a-x5462a__1__1.X	7i66__1__1.A__1.B	7i66__1__1.B	1.A:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x4559a__1__1.A__1.X	a71ev2a-x4559a__1__1.X	7i3q__1__1.A__1.C	7i3q__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0691a__1__1.A__1.X	a71ev2a-x0691a__1__1.X	7h4a__1__1.A__1.B	7h4a__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4926a__1__1.A__1.X	a71ev2a-x4926a__1__1.X	7i67__1__1.A__1.C	7i67__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3568a__1__1.A__1.X	a71ev2a-x3568a__1__1.X	7hvn__1__1.A__1.C_1.E	7hvn__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5424b__1__1.C__1.X	a71ev2a-x5424b__1__1.X	7huq__1__1.A__1.B	7huq__1__1.B	1.C:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x6925a__1__1.A__1.X	a71ev2a-x6925a__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x5819a__1__1.A__1.X	a71ev2a-x5819a__1__1.X	7i7v__1__1.A__1.C	7i7v__1__1.C	1.A:1.A	foldseek	92		sucos_shape_pocket_qcov	
a71ev2a-x4824a__1__1.A__1.X	a71ev2a-x4824a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
